sale_line_id,sale_date,store_id,product_id,quantity,unit_price,promotion_code,payment_method,product_name,category,store_name,city,region,discount_rate,gross_sales,discount_amount,net_sales,year,month,week,day_name
L00445,2026-04-27,S02,P009,2,92000.0,NONE,Card,Desk Lamp LED,Home & Office,Bogotá Centro,Bogotá,Central,0.0,184000.0,0.0,184000.0,2026,4,18,Monday
L00446,2026-02-16,S02,P002,2,285000.0,NONE,Cash,Coffee Maker Premium,Small Appliances,Bogotá Centro,Bogotá,Central,0.0,570000.0,0.0,570000.0,2026,2,8,Monday
L00447,2026-03-04,S02,P008,3,78000.0,NONE,Cash,USB-C Charger,Electronics,Bogotá Centro,Bogotá,Central,0.0,234000.0,0.0,234000.0,2026,3,10,Wednesday
L00448,2026-10-03,S02,P009,1,92000.0,PROMO08,Transfer,Desk Lamp LED,Home & Office,Bogotá Centro,Bogotá,Central,0.08,92000.0,73.60000000000001,91926.4,2026,10,40,Saturday
L00449,2026-01-02,S02,P001,2,145000.0,NONE,Cash,Coffee Maker Basic,Small Appliances,Bogotá Centro,Bogotá,Central,0.0,290000.0,0.0,290000.0,2026,1,1,Friday
L00450,2026-04-20,S02,P010,2,115000.0,NONE,Card,Ergonomic Mouse,Home & Office,Bogotá Centro,Bogotá,Central,0.0,230000.0,0.0,230000.0,2026,4,17,Monday
L00451,2026-03-15,S02,P001,3,145000.0,NONE,Cash,Coffee Maker Basic,Small Appliances,Bogotá Centro,Bogotá,Central,0.0,435000.0,0.0,435000.0,2026,3,11,Sunday
L00452,2026-07-02,S02,P010,1,115000.0,NONE,Cash,Ergonomic Mouse,Home & Office,Bogotá Centro,Bogotá,Central,0.0,115000.0,0.0,115000.0,2026,7,27,Thursday
L00453,2026-08-03,S02,P008,1,78000.0,NONE,Transfer,USB-C Charger,Electronics,Bogotá Centro,Bogotá,Central,0.0,78000.0,0.0,78000.0,2026,8,32,Monday
L00454,2026-03-29,S02,P001,1,145000.0,NONE,Cash,Coffee Maker Basic,Small Appliances,Bogotá Centro,Bogotá,Central,0.0,145000.0,0.0,145000.0,2026,3,13,Sunday
L00455,2026-04-23,S02,P005,1,220000.0,NONE,Cash,Wireless Headphones,Electronics,Bogotá Centro,Bogotá,Central,0.0,220000.0,0.0,220000.0,2026,4,17,Thursday
L00456,2026-10-03,S02,P012,1,35000.0,NONE,Transfer,Notebook Pack,Home & Office,Bogotá Centro,Bogotá,Central,0.0,35000.0,0.0,35000.0,2026,10,40,Saturday
L00457,2026-04-17,S02,P014,1,198000.0,NONE,Card,Electric Shaver,Personal Care,Bogotá Centro,Bogotá,Central,0.0,198000.0,0.0,198000.0,2026,4,16,Friday
L00458,2026-09-04,S02,P004,2,390000.0,NONE,Card,Air Fryer 4L,Small Appliances,Bogotá Centro,Bogotá,Central,0.0,780000.0,0.0,780000.0,2026,9,36,Friday
L00459,2026-04-20,S02,P006,1,165000.0,NONE,Card,Bluetooth Speaker,Electronics,Bogotá Centro,Bogotá,Central,0.0,165000.0,0.0,165000.0,2026,4,17,Monday
L00460,2026-12-04,S02,P007,1,310000.0,PROMO10B,Card,Smartwatch Active,Electronics,Bogotá Centro,Bogotá,Central,0.1,310000.0,310.0,309690.0,2026,12,49,Friday
L00461,2026-10-04,S02,P009,1,92000.0,NONE,Cash,Desk Lamp LED,Home & Office,Bogotá Centro,Bogotá,Central,0.0,92000.0,0.0,92000.0,2026,10,40,Sunday
L00462,2026-02-21,S02,P008,3,78000.0,NONE,Transfer,USB-C Charger,Electronics,Bogotá Centro,Bogotá,Central,0.0,234000.0,0.0,234000.0,2026,2,8,Saturday
L00463,2026-02-24,S02,P008,2,78000.0,NONE,Transfer,USB-C Charger,Electronics,Bogotá Centro,Bogotá,Central,0.0,156000.0,0.0,156000.0,2026,2,9,Tuesday
L00464,2026-08-04,S02,P013,1,135000.0,NONE,Card,Hair Dryer,Personal Care,Bogotá Centro,Bogotá,Central,0.0,135000.0,0.0,135000.0,2026,8,32,Tuesday
L00465,2026-02-20,S02,P006,2,165000.0,NONE,Card,Bluetooth Speaker,Electronics,Bogotá Centro,Bogotá,Central,0.0,330000.0,0.0,330000.0,2026,2,8,Friday
L00466,2026-02-04,S02,P012,2,35000.0,NONE,Cash,Notebook Pack,Home & Office,Bogotá Centro,Bogotá,Central,0.0,70000.0,0.0,70000.0,2026,2,6,Wednesday
L00467,2026-03-31,S02,P008,1,78000.0,NONE,Cash,USB-C Charger,Electronics,Bogotá Centro,Bogotá,Central,0.0,78000.0,0.0,78000.0,2026,3,14,Tuesday
L00468,2026-02-21,S02,P004,1,390000.0,NONE,Card,Air Fryer 4L,Small Appliances,Bogotá Centro,Bogotá,Central,0.0,390000.0,0.0,390000.0,2026,2,8,Saturday
L00469,2026-02-25,S02,P003,1,175000.0,NONE,Card,Blender 500W,Small Appliances,Bogotá Centro,Bogotá,Central,0.0,175000.0,0.0,175000.0,2026,2,9,Wednesday
L00470,2026-04-25,S02,P010,1,115000.0,NONE,Transfer,Ergonomic Mouse,Home & Office,Bogotá Centro,Bogotá,Central,0.0,115000.0,0.0,115000.0,2026,4,17,Saturday
L00471,2026-02-26,S02,P010,2,115000.0,NONE,Cash,Ergonomic Mouse,Home & Office,Bogotá Centro,Bogotá,Central,0.0,230000.0,0.0,230000.0,2026,2,9,Thursday
L00472,2026-10-03,S02,P005,1,220000.0,NONE,Transfer,Wireless Headphones,Electronics,Bogotá Centro,Bogotá,Central,0.0,220000.0,0.0,220000.0,2026,10,40,Saturday
L00473,2026-04-27,S02,P014,3,198000.0,NONE,Cash,Electric Shaver,Personal Care,Bogotá Centro,Bogotá,Central,0.0,594000.0,0.0,594000.0,2026,4,18,Monday
L00474,2026-04-13,S02,P007,1,310000.0,NONE,Cash,Smartwatch Active,Electronics,Bogotá Centro,Bogotá,Central,0.0,310000.0,0.0,310000.0,2026,4,16,Monday
L00475,2026-04-25,S02,P012,1,35000.0,NONE,Card,Notebook Pack,Home & Office,Bogotá Centro,Bogotá,Central,0.0,35000.0,0.0,35000.0,2026,4,17,Saturday
L00476,2026-02-17,S02,P003,1,175000.0,NONE,Transfer,Blender 500W,Small Appliances,Bogotá Centro,Bogotá,Central,0.0,175000.0,0.0,175000.0,2026,2,8,Tuesday
L00477,2026-04-27,S02,P003,1,175000.0,NONE,Card,Blender 500W,Small Appliances,Bogotá Centro,Bogotá,Central,0.0,175000.0,0.0,175000.0,2026,4,18,Monday
L00478,2026-02-21,S02,P012,1,35000.0,NONE,Cash,Notebook Pack,Home & Office,Bogotá Centro,Bogotá,Central,0.0,35000.0,0.0,35000.0,2026,2,8,Saturday
L00479,2026-06-04,S02,P008,3,78000.0,NONE,Transfer,USB-C Charger,Electronics,Bogotá Centro,Bogotá,Central,0.0,234000.0,0.0,234000.0,2026,6,23,Thursday
L00480,2026-03-20,S02,P008,1,78000.0,NONE,Cash,USB-C Charger,Electronics,Bogotá Centro,Bogotá,Central,0.0,78000.0,0.0,78000.0,2026,3,12,Friday
L00481,2026-02-15,S02,P004,1,390000.0,NONE,Transfer,Air Fryer 4L,Small Appliances,Bogotá Centro,Bogotá,Central,0.0,390000.0,0.0,390000.0,2026,2,7,Sunday
L00482,2026-02-23,S02,P003,1,175000.0,NONE,Card,Blender 500W,Small Appliances,Bogotá Centro,Bogotá,Central,0.0,175000.0,0.0,175000.0,2026,2,9,Monday
L00483,2026-04-02,S02,P006,1,165000.0,NONE,Card,Bluetooth Speaker,Electronics,Bogotá Centro,Bogotá,Central,0.0,165000.0,0.0,165000.0,2026,4,14,Thursday
L00484,2026-08-04,S02,P008,3,78000.0,NONE,Transfer,USB-C Charger,Electronics,Bogotá Centro,Bogotá,Central,0.0,234000.0,0.0,234000.0,2026,8,32,Tuesday
L00485,2026-03-22,S02,P009,2,92000.0,NONE,Cash,Desk Lamp LED,Home & Office,Bogotá Centro,Bogotá,Central,0.0,184000.0,0.0,184000.0,2026,3,12,Sunday
L00486,2026-03-17,S02,P001,1,145000.0,NONE,Card,Coffee Maker Basic,Small Appliances,Bogotá Centro,Bogotá,Central,0.0,145000.0,0.0,145000.0,2026,3,12,Tuesday
L00487,2026-04-04,S02,P012,1,35000.0,NONE,Card,Notebook Pack,Home & Office,Bogotá Centro,Bogotá,Central,0.0,35000.0,0.0,35000.0,2026,4,14,Saturday
L00488,2026-02-18,S02,P010,1,115000.0,NONE,Cash,Ergonomic Mouse,Home & Office,Bogotá Centro,Bogotá,Central,0.0,115000.0,0.0,115000.0,2026,2,8,Wednesday
L00489,2026-08-03,S02,P003,3,175000.0,NONE,Cash,Blender 500W,Small Appliances,Bogotá Centro,Bogotá,Central,0.0,525000.0,0.0,525000.0,2026,8,32,Monday
L00490,2026-08-04,S02,P009,2,92000.0,NONE,Cash,Desk Lamp LED,Home & Office,Bogotá Centro,Bogotá,Central,0.0,184000.0,0.0,184000.0,2026,8,32,Tuesday
L00491,2026-03-20,S02,P003,2,175000.0,NONE,Card,Blender 500W,Small Appliances,Bogotá Centro,Bogotá,Central,0.0,350000.0,0.0,350000.0,2026,3,12,Friday
L00492,2026-03-04,S02,P013,2,135000.0,NONE,Cash,Hair Dryer,Personal Care,Bogotá Centro,Bogotá,Central,0.0,270000.0,0.0,270000.0,2026,3,10,Wednesday
L00493,2026-03-22,S02,P012,3,35000.0,NONE,Card,Notebook Pack,Home & Office,Bogotá Centro,Bogotá,Central,0.0,105000.0,0.0,105000.0,2026,3,12,Sunday
L00494,2026-02-14,S02,P012,1,35000.0,NONE,Card,Notebook Pack,Home & Office,Bogotá Centro,Bogotá,Central,0.0,35000.0,0.0,35000.0,2026,2,7,Saturday
L00495,2026-11-02,S02,P012,1,35000.0,NONE,Transfer,Notebook Pack,Home & Office,Bogotá Centro,Bogotá,Central,0.0,35000.0,0.0,35000.0,2026,11,45,Monday
L00496,2026-04-27,S02,P003,2,175000.0,NONE,Transfer,Blender 500W,Small Appliances,Bogotá Centro,Bogotá,Central,0.0,350000.0,0.0,350000.0,2026,4,18,Monday
L00497,2026-02-22,S02,P008,1,78000.0,NONE,Transfer,USB-C Charger,Electronics,Bogotá Centro,Bogotá,Central,0.0,78000.0,0.0,78000.0,2026,2,8,Sunday
L00498,2026-02-17,S02,P003,1,175000.0,NONE,Card,Blender 500W,Small Appliances,Bogotá Centro,Bogotá,Central,0.0,175000.0,0.0,175000.0,2026,2,8,Tuesday
L00499,2026-11-02,S02,P005,1,220000.0,NONE,Cash,Wireless Headphones,Electronics,Bogotá Centro,Bogotá,Central,0.0,220000.0,0.0,220000.0,2026,11,45,Monday
L00500,2026-03-25,S02,P006,1,165000.0,NONE,Cash,Bluetooth Speaker,Electronics,Bogotá Centro,Bogotá,Central,0.0,165000.0,0.0,165000.0,2026,3,13,Wednesday
L00501,2026-04-14,S02,P005,1,220000.0,NONE,Transfer,Wireless Headphones,Electronics,Bogotá Centro,Bogotá,Central,0.0,220000.0,0.0,220000.0,2026,4,16,Tuesday
L00502,2026-03-24,S02,P011,2,138000.0,NONE,Transfer,Keyboard Compact,Home & Office,Bogotá Centro,Bogotá,Central,0.0,276000.0,0.0,276000.0,2026,3,13,Tuesday
L00503,2026-08-02,S02,P009,2,92000.0,NONE,Cash,Desk Lamp LED,Home & Office,Bogotá Centro,Bogotá,Central,0.0,184000.0,0.0,184000.0,2026,8,31,Sunday
L00504,2026-03-14,S02,P005,1,220000.0,NONE,Transfer,Wireless Headphones,Electronics,Bogotá Centro,Bogotá,Central,0.0,220000.0,0.0,220000.0,2026,3,11,Saturday
L00505,2026-10-03,S02,P009,2,92000.0,NONE,Cash,Desk Lamp LED,Home & Office,Bogotá Centro,Bogotá,Central,0.0,184000.0,0.0,184000.0,2026,10,40,Saturday
L00506,2026-03-29,S02,P012,1,35000.0,NONE,Transfer,Notebook Pack,Home & Office,Bogotá Centro,Bogotá,Central,0.0,35000.0,0.0,35000.0,2026,3,13,Sunday
L00507,2026-04-13,S02,P004,1,390000.0,NONE,Transfer,Air Fryer 4L,Small Appliances,Bogotá Centro,Bogotá,Central,0.0,390000.0,0.0,390000.0,2026,4,16,Monday
L00508,2026-01-02,S02,P012,2,35000.0,NONE,Cash,Notebook Pack,Home & Office,Bogotá Centro,Bogotá,Central,0.0,70000.0,0.0,70000.0,2026,1,1,Friday
L00509,2026-12-04,S02,P010,3,115000.0,NONE,Card,Ergonomic Mouse,Home & Office,Bogotá Centro,Bogotá,Central,0.0,345000.0,0.0,345000.0,2026,12,49,Friday
L00510,2026-02-27,S02,P008,1,78000.0,NONE,Card,USB-C Charger,Electronics,Bogotá Centro,Bogotá,Central,0.0,78000.0,0.0,78000.0,2026,2,9,Friday
L00511,2026-01-03,S02,P009,1,92000.0,NONE,Card,Desk Lamp LED,Home & Office,Bogotá Centro,Bogotá,Central,0.0,92000.0,0.0,92000.0,2026,1,1,Saturday
L00512,2026-02-24,S02,P009,1,92000.0,PROMO08,Cash,Desk Lamp LED,Home & Office,Bogotá Centro,Bogotá,Central,0.08,92000.0,73.60000000000001,91926.4,2026,2,9,Tuesday
L00513,2026-09-02,S02,P003,1,175000.0,NONE,Transfer,Blender 500W,Small Appliances,Bogotá Centro,Bogotá,Central,0.0,175000.0,0.0,175000.0,2026,9,36,Wednesday
L00514,2026-02-16,S02,P001,3,145000.0,NONE,Transfer,Coffee Maker Basic,Small Appliances,Bogotá Centro,Bogotá,Central,0.0,435000.0,0.0,435000.0,2026,2,8,Monday
L00515,2026-04-24,S02,P006,1,165000.0,NONE,Card,Bluetooth Speaker,Electronics,Bogotá Centro,Bogotá,Central,0.0,165000.0,0.0,165000.0,2026,4,17,Friday
L00516,2026-02-15,S02,P009,1,92000.0,NONE,Cash,Desk Lamp LED,Home & Office,Bogotá Centro,Bogotá,Central,0.0,92000.0,0.0,92000.0,2026,2,7,Sunday
L00517,2026-03-27,S02,P006,2,165000.0,NONE,Cash,Bluetooth Speaker,Electronics,Bogotá Centro,Bogotá,Central,0.0,330000.0,0.0,330000.0,2026,3,13,Friday
L00518,2026-04-30,S02,P007,1,310000.0,NONE,Transfer,Smartwatch Active,Electronics,Bogotá Centro,Bogotá,Central,0.0,310000.0,0.0,310000.0,2026,4,18,Thursday
L00519,2026-02-25,S02,P003,1,175000.0,NONE,Transfer,Blender 500W,Small Appliances,Bogotá Centro,Bogotá,Central,0.0,175000.0,0.0,175000.0,2026,2,9,Wednesday
L00520,2026-03-26,S02,P012,1,35000.0,NONE,Cash,Notebook Pack,Home & Office,Bogotá Centro,Bogotá,Central,0.0,35000.0,0.0,35000.0,2026,3,13,Thursday
L00521,2026-04-08,S03,P015,1,86000.0,NONE,Cash,Digital Scale,Personal Care,Medellín Poblado,Medellín,Northwest,0.0,86000.0,0.0,86000.0,2026,4,15,Wednesday
L00522,2026-04-18,S03,P012,1,35000.0,NONE,Card,Notebook Pack,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,35000.0,0.0,35000.0,2026,4,16,Saturday
L00523,2026-03-29,S03,P010,1,115000.0,NONE,Cash,Ergonomic Mouse,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,115000.0,0.0,115000.0,2026,3,13,Sunday
L00524,2026-02-10,S03,P010,2,115000.0,NONE,Transfer,Ergonomic Mouse,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,230000.0,0.0,230000.0,2026,2,7,Tuesday
L00525,2026-02-15,S03,P002,1,285000.0,NONE,Card,Coffee Maker Premium,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,285000.0,0.0,285000.0,2026,2,7,Sunday
L00526,2026-04-16,S03,P004,2,390000.0,NONE,Cash,Air Fryer 4L,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,780000.0,0.0,780000.0,2026,4,16,Thursday
L00527,2026-02-10,S03,P008,1,78000.0,NONE,Card,USB-C Charger,Electronics,Medellín Poblado,Medellín,Northwest,0.0,78000.0,0.0,78000.0,2026,2,7,Tuesday
L00528,2026-04-29,S03,P014,2,198000.0,NONE,Transfer,Electric Shaver,Personal Care,Medellín Poblado,Medellín,Northwest,0.0,396000.0,0.0,396000.0,2026,4,18,Wednesday
L00529,2026-02-27,S03,P002,1,285000.0,NONE,Transfer,Coffee Maker Premium,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,285000.0,0.0,285000.0,2026,2,9,Friday
L00530,2026-02-12,S03,P002,2,285000.0,NONE,Cash,Coffee Maker Premium,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,570000.0,0.0,570000.0,2026,2,7,Thursday
L00531,2026-04-16,S03,P009,2,92000.0,NONE,Cash,Desk Lamp LED,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,184000.0,0.0,184000.0,2026,4,16,Thursday
L00532,2026-02-27,S03,P001,1,145000.0,NONE,Transfer,Coffee Maker Basic,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,145000.0,0.0,145000.0,2026,2,9,Friday
L00533,2026-04-19,S03,P010,3,115000.0,NONE,Cash,Ergonomic Mouse,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,345000.0,0.0,345000.0,2026,4,16,Sunday
L00534,2026-04-01,S03,P005,1,220000.0,NONE,Card,Wireless Headphones,Electronics,Medellín Poblado,Medellín,Northwest,0.0,220000.0,0.0,220000.0,2026,4,14,Wednesday
L00535,2026-02-17,S03,P013,2,135000.0,NONE,Cash,Hair Dryer,Personal Care,Medellín Poblado,Medellín,Northwest,0.0,270000.0,0.0,270000.0,2026,2,8,Tuesday
L00536,2026-02-05,S03,P009,1,92000.0,NONE,Transfer,Desk Lamp LED,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,92000.0,0.0,92000.0,2026,2,6,Thursday
L00537,2026-02-05,S03,P004,1,390000.0,NONE,Cash,Air Fryer 4L,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,390000.0,0.0,390000.0,2026,2,6,Thursday
L00538,2026-02-16,S03,P005,2,220000.0,NONE,Card,Wireless Headphones,Electronics,Medellín Poblado,Medellín,Northwest,0.0,440000.0,0.0,440000.0,2026,2,8,Monday
L00539,2026-02-06,S03,P002,1,285000.0,NONE,Cash,Coffee Maker Premium,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,285000.0,0.0,285000.0,2026,2,6,Friday
L00540,2026-04-08,S03,P010,1,115000.0,NONE,Cash,Ergonomic Mouse,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,115000.0,0.0,115000.0,2026,4,15,Wednesday
L00541,2026-03-01,S03,P001,4,145000.0,NONE,Card,Coffee Maker Basic,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,580000.0,0.0,580000.0,2026,3,9,Sunday
L00542,2026-03-08,S03,P009,1,92000.0,NONE,Cash,Desk Lamp LED,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,92000.0,0.0,92000.0,2026,3,10,Sunday
L00543,2026-03-16,S03,P013,1,135000.0,NONE,Cash,Hair Dryer,Personal Care,Medellín Poblado,Medellín,Northwest,0.0,135000.0,0.0,135000.0,2026,3,12,Monday
L00544,2026-03-27,S03,P013,1,135000.0,NONE,Card,Hair Dryer,Personal Care,Medellín Poblado,Medellín,Northwest,0.0,135000.0,0.0,135000.0,2026,3,13,Friday
L00545,2026-04-05,S03,P013,1,135000.0,PROMO20,Card,Hair Dryer,Personal Care,Medellín Poblado,Medellín,Northwest,0.2,135000.0,270.0,134730.0,2026,4,14,Sunday
L00546,2026-04-25,S03,P015,1,86000.0,NONE,Cash,Digital Scale,Personal Care,Medellín Poblado,Medellín,Northwest,0.0,86000.0,0.0,86000.0,2026,4,17,Saturday
L00547,2026-03-21,S03,P013,1,135000.0,NONE,Transfer,Hair Dryer,Personal Care,Medellín Poblado,Medellín,Northwest,0.0,135000.0,0.0,135000.0,2026,3,12,Saturday
L00548,2026-02-06,S03,P012,1,35000.0,NONE,Card,Notebook Pack,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,35000.0,0.0,35000.0,2026,2,6,Friday
L00549,2026-04-18,S03,P005,1,220000.0,NONE,Card,Wireless Headphones,Electronics,Medellín Poblado,Medellín,Northwest,0.0,220000.0,0.0,220000.0,2026,4,16,Saturday
L00550,2026-04-29,S03,P001,1,145000.0,NONE,Card,Coffee Maker Basic,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,145000.0,0.0,145000.0,2026,4,18,Wednesday
L00552,2026-02-15,S03,P009,1,92000.0,NONE,Cash,Desk Lamp LED,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,92000.0,0.0,92000.0,2026,2,7,Sunday
L00553,2026-04-19,S03,P013,1,135000.0,NONE,Card,Hair Dryer,Personal Care,Medellín Poblado,Medellín,Northwest,0.0,135000.0,0.0,135000.0,2026,4,16,Sunday
L00554,2026-03-17,S03,P013,2,135000.0,NONE,Cash,Hair Dryer,Personal Care,Medellín Poblado,Medellín,Northwest,0.0,270000.0,0.0,270000.0,2026,3,12,Tuesday
L00555,2026-02-13,S03,P006,1,165000.0,NONE,Transfer,Bluetooth Speaker,Electronics,Medellín Poblado,Medellín,Northwest,0.0,165000.0,0.0,165000.0,2026,2,7,Friday
L00556,2026-03-06,S03,P004,1,390000.0,NONE,Card,Air Fryer 4L,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,390000.0,0.0,390000.0,2026,3,10,Friday
L00557,2026-02-02,S03,P013,1,135000.0,NONE,Card,Hair Dryer,Personal Care,Medellín Poblado,Medellín,Northwest,0.0,135000.0,0.0,135000.0,2026,2,6,Monday
L00558,2026-03-24,S03,P013,1,135000.0,NONE,Card,Hair Dryer,Personal Care,Medellín Poblado,Medellín,Northwest,0.0,135000.0,0.0,135000.0,2026,3,13,Tuesday
L00559,2026-04-09,S03,P004,1,390000.0,NONE,Card,Air Fryer 4L,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,390000.0,0.0,390000.0,2026,4,15,Thursday
L00560,2026-03-19,S03,P006,1,165000.0,NONE,Card,Bluetooth Speaker,Electronics,Medellín Poblado,Medellín,Northwest,0.0,165000.0,0.0,165000.0,2026,3,12,Thursday
L00561,2026-03-10,S03,P003,1,175000.0,NONE,Cash,Blender 500W,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,175000.0,0.0,175000.0,2026,3,11,Tuesday
L00562,2026-02-06,S03,P004,1,390000.0,NONE,Cash,Air Fryer 4L,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,390000.0,0.0,390000.0,2026,2,6,Friday
L00563,2026-04-22,S03,P008,1,78000.0,NONE,Transfer,USB-C Charger,Electronics,Medellín Poblado,Medellín,Northwest,0.0,78000.0,0.0,78000.0,2026,4,17,Wednesday
L00564,2026-03-21,S03,P013,1,135000.0,NONE,Card,Hair Dryer,Personal Care,Medellín Poblado,Medellín,Northwest,0.0,135000.0,0.0,135000.0,2026,3,12,Saturday
L00565,2026-04-05,S03,P003,1,175000.0,NONE,Transfer,Blender 500W,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,175000.0,0.0,175000.0,2026,4,14,Sunday
L00566,2026-02-14,S03,P007,2,310000.0,NONE,Transfer,Smartwatch Active,Electronics,Medellín Poblado,Medellín,Northwest,0.0,620000.0,0.0,620000.0,2026,2,7,Saturday
L00567,2026-02-27,S03,P013,2,135000.0,NONE,Transfer,Hair Dryer,Personal Care,Medellín Poblado,Medellín,Northwest,0.0,270000.0,0.0,270000.0,2026,2,9,Friday
L00568,2026-02-12,S03,P003,1,175000.0,NONE,Transfer,Blender 500W,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,175000.0,0.0,175000.0,2026,2,7,Thursday
L00569,2026-03-01,S03,P006,3,165000.0,NONE,Transfer,Bluetooth Speaker,Electronics,Medellín Poblado,Medellín,Northwest,0.0,495000.0,0.0,495000.0,2026,3,9,Sunday
L00570,2026-02-19,S03,P010,2,115000.0,NONE,Cash,Ergonomic Mouse,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,230000.0,0.0,230000.0,2026,2,8,Thursday
L00571,2026-04-21,S03,P012,2,35000.0,N/A,Card,Notebook Pack,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,70000.0,0.0,70000.0,2026,4,17,Tuesday
L00572,2026-02-13,S03,P004,3,390000.0,NONE,Cash,Air Fryer 4L,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,1170000.0,0.0,1170000.0,2026,2,7,Friday
L00573,2026-03-25,S03,P012,1,35000.0,NONE,Card,Notebook Pack,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,35000.0,0.0,35000.0,2026,3,13,Wednesday
L00574,2026-02-14,S03,P005,1,220000.0,NONE,Transfer,Wireless Headphones,Electronics,Medellín Poblado,Medellín,Northwest,0.0,220000.0,0.0,220000.0,2026,2,7,Saturday
L00575,2026-03-29,S03,P005,2,220000.0,NONE,Card,Wireless Headphones,Electronics,Medellín Poblado,Medellín,Northwest,0.0,440000.0,0.0,440000.0,2026,3,13,Sunday
L00576,2026-03-04,S03,P002,2,285000.0,NONE,Cash,Coffee Maker Premium,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,570000.0,0.0,570000.0,2026,3,10,Wednesday
L00577,2026-03-15,S03,P012,1,35000.0,NONE,Cash,Notebook Pack,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,35000.0,0.0,35000.0,2026,3,11,Sunday
L00578,2026-03-17,S03,P003,1,175000.0,NONE,Card,Blender 500W,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,175000.0,0.0,175000.0,2026,3,12,Tuesday
L00579,2026-03-23,S03,P007,2,310000.0,NONE,Cash,Smartwatch Active,Electronics,Medellín Poblado,Medellín,Northwest,0.0,620000.0,0.0,620000.0,2026,3,13,Monday
L00580,2026-03-11,S03,P010,2,115000.0,NONE,Card,Ergonomic Mouse,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,230000.0,0.0,230000.0,2026,3,11,Wednesday
L00581,2026-03-13,S03,P008,1,78000.0,NONE,Cash,USB-C Charger,Electronics,Medellín Poblado,Medellín,Northwest,0.0,78000.0,0.0,78000.0,2026,3,11,Friday
L00582,2026-04-07,S03,P009,1,92000.0,NONE,Card,Desk Lamp LED,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,92000.0,0.0,92000.0,2026,4,15,Tuesday
L00583,2026-04-14,S03,P013,3,135000.0,PROMO20,Transfer,Hair Dryer,Personal Care,Medellín Poblado,Medellín,Northwest,0.2,405000.0,810.0,404190.0,2026,4,16,Tuesday
L00584,2026-03-27,S03,P009,1,92000.0,NONE,Cash,Desk Lamp LED,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,92000.0,0.0,92000.0,2026,3,13,Friday
L00585,2026-03-18,S03,P010,3,115000.0,NONE,Cash,Ergonomic Mouse,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,345000.0,0.0,345000.0,2026,3,12,Wednesday
L00586,2026-04-27,S03,P011,1,138000.0,NONE,Transfer,Keyboard Compact,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,138000.0,0.0,138000.0,2026,4,18,Monday
L00587,2026-03-29,S03,P013,2,135000.0,NONE,Transfer,Hair Dryer,Personal Care,Medellín Poblado,Medellín,Northwest,0.0,270000.0,0.0,270000.0,2026,3,13,Sunday
L00588,2026-04-14,S03,P009,1,92000.0,NONE,Transfer,Desk Lamp LED,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,92000.0,0.0,92000.0,2026,4,16,Tuesday
L00589,2026-04-13,S03,P001,1,145000.0,NONE,Cash,Coffee Maker Basic,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,145000.0,0.0,145000.0,2026,4,16,Monday
L00590,2026-03-11,S03,P001,1,145000.0,NONE,Card,Coffee Maker Basic,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,145000.0,0.0,145000.0,2026,3,11,Wednesday
